Open,High,Low,Close
60.23,60.23,59.5,59.900002
58.849998,58.939999,58.189999,58.57
57.669998,57.82,57.16,57.599998
57.650002,57.650002,56.860001,57.439999
57.970001,59.389999,57.919998,59.040001
60.040001,60.560001,59.599998,60.150002
60.580002,61.68,60.380001,61.439999
61.400002,62.419998,61.27,62.330002
63.099998,63.970001,62.299999,63.450001
66.889999,68.019997,66.589996,66.760002
66.660004,67.690002,66.5,67.32
66.760002,66.760002,65.860001,66.489998
66.029999,66.68,64.93,66.599998
66.989998,67.980003,66.519997,67.919998
69.050003,69.25,68.510002,68.720001
68.949997,69.470001,68.389999,68.68
69.290001,69.379997,67.040001,67.160004
66.690002,66.849998,66.25,66.620003
67.209999,67.379997,66.190002,66.5
67.169998,67.339996,66.279999,66.610001
68.720001,70,68.529999,69.589996
67.919998,68.699997,67.790001,68.209999
69.379997,69.379997,67.660004,67.82
67.669998,69.110001,67.349998,69
69.82,70.75,69.639999,70.230003
69.330002,69.940002,69.019997,69.730003
68.5,68.610001,67.510002,68.029999
68.849998,68.93,67.309998,67.5
67.089996,67.629997,67.07,67.330002
67.25,67.93,67.139999,67.379997
68.790001,68.900002,66.68,67.449997
66.57,67.709999,65.849998,67.470001
67.18,68.139999,66.75,66.760002
66.769997,67.809998,66.330002,66.599998
67.459999,68.82,67.150002,68.790001
68.82,69.339996,68.230003,69.150002
70.25,70.949997,69.769997,70.349998
69,70.440002,68.830002,70.440002
67.889999,68.400002,67.379997,68.349998
68.589996,68.779999,67.849998,68.419998
68.870003,69.519997,68.800003,69.07
70.029999,70.080002,69.160004,69.550003
70.260002,70.610001,69.620003,70.599998
71.07,71.400002,70.690002,70.720001
71.279999,72.379997,71.25,72
72.440002,72.440002,71.760002,72.260002
72.290001,72.290001,69.599998,70
70.959999,71.68,70.790001,71.540001
71.489998,72,70.580002,70.779999
70.849998,72.279999,70.769997,71.959999
72.510002,72.910004,72.010002,72.910004
72.5,73.360001,71.970001,73.220001
74.279999,74.900002,73.940002,74.809998
74.279999,75.68,73.589996,75.660004
75.639999,75.900002,75.129997,75.669998
75.559998,75.839996,74.470001,74.879997
76.120003,76.120003,74.209999,74.910004
74.790001,75.290001,74.489998,75.199997
74.669998,74.809998,73.150002,73.440002
72.080002,74.260002,71.93,74.25
74.68,74.989998,73.449997,73.68
73.110001,73.580002,72.550003,72.800003
70.720001,70.93,68.790001,68.839996
69.290001,72.080002,69.089996,72
71.379997,72.120003,70.669998,72.099998
75.809998,78.400002,75.75,78
81.400002,81.68,79,80.080002
79.93,81.209999,79.739998,80.25
80.25,80.25,79.169998,79.75
80.349998,81.970001,80.029999,81.949997
81.580002,82.620003,81.580002,82.5
81.910004,82.209999,81.279999,81.470001
81.529999,81.830002,80.629997,80.75
80.779999,81.220001,80.199997,81.010002
81.68,83.260002,81.459999,83.040001
84.699997,84.699997,82.580002,83.07
81.839996,81.870003,80.940002,81.809998
80.849998,81.709999,80.839996,81.449997
80.82,83.07,80.82,82.709999
81.769997,81.82,79.980003,80.099998
79.510002,80.43,78.400002,79.870003
82.150002,83.129997,81.529999,82.5
82.790001,83.599998,81.779999,81.800003
78.470001,79.519997,77.459999,79.139999
80.93,82.339996,80.669998,82.139999
82.160004,83.330002,81.879997,82.800003
83.82,83.93,81.410004,82.510002
82.160004,83.169998,80.050003,81.330002
82.169998,82.470001,80.010002,82.279999
